event_id,site,garage,station_id,fault_family,raw_states,start_utc,end_utc,duration_min,session_count,split_set,stable_capacity_kw_l1,lost_capacity_l0_kw_mean,lost_capacity_l1_kw_mean,lost_capacity_l1_kw_max,loss_fraction_l1_mean,loss_fraction_l1_max,active_at_onset_l1,actual_before_kw,actual_after_kw,pilot_before_kw,pilot_after_kw,state_loss_sync,precursor_5m,precursor_15m,precursor_30m
199,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-03-31 16:34:00+00:00,2019-03-31 16:43:00+00:00,9,1,train,0.0,7.199999999999999,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
200,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-03-31 16:47:00+00:00,2019-03-31 16:47:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
201,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-03-31 16:51:00+00:00,2019-03-31 17:23:00+00:00,33,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
202,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-02 16:18:00+00:00,2019-04-02 16:30:00+00:00,12,1,train,9.674050000000001,7.2,9.67405,9.674050000000001,0.03560230367300719,0.03638231228238074,True,9.04412,0.0,9.6,0.0,True,False,False,False
203,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-02 16:33:00+00:00,2019-04-02 17:25:00+00:00,51,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
204,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-02 17:30:00+00:00,2019-04-02 17:30:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
205,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-02 17:35:00+00:00,2019-04-02 18:24:00+00:00,49,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
206,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-02 18:31:00+00:00,2019-04-02 22:04:00+00:00,212,1,train,0.0,7.200000000000003,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
207,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-02 22:13:00+00:00,2019-04-02 22:13:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
208,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-02 22:16:00+00:00,2019-04-02 22:16:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
209,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-02 22:19:00+00:00,2019-04-02 22:24:00+00:00,6,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
210,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-05 00:40:00+00:00,2019-04-05 00:50:00+00:00,10,1,train,7.2,7.2,7.098407571428572,7.2,0.10070876740351367,0.11056775604444123,True,6.89532,0.0,7.2,0.0,True,False,False,False
211,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-04-05 01:00:00+00:00,2019-04-05 01:16:00+00:00,16,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
212,caltech,California_Garage_02,2-6-3-1626,pilot_violation,DISABLED PILOT VIOLATION,2019-06-07 03:27:00+00:00,2019-06-07 04:45:00+00:00,79,1,train,19.2,7.2000000000000055,19.200000000000003,19.2,0.6149016394670822,0.9090909090909092,True,18.207765000000002,0.0,19.2,0.0,True,False,False,False
213,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-22 02:56:00+00:00,2019-03-22 02:56:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.56,False,False,False,False
214,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-22 10:34:00+00:00,2019-03-22 15:48:00+00:00,315,1,train,11.28,7.200000000000001,11.27928,11.28,0.43385929898004116,1.0,True,10.367954999999998,0.0,11.28,0.0,True,True,True,True
215,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-23 05:40:00+00:00,2019-03-23 05:41:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,19.2,False,False,False,False
216,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-23 06:07:00+00:00,2019-03-23 06:08:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,-0.12,False,False,False,True
217,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-23 15:30:00+00:00,2019-03-23 15:30:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,10.08,False,False,False,False
218,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-24 21:09:00+00:00,2019-03-24 21:09:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.0,False,False,False,False
219,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-26 04:57:00+00:00,2019-03-26 04:57:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,-0.24,False,False,False,False
220,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-27 21:17:00+00:00,2019-03-27 21:17:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
221,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-28 02:38:00+00:00,2019-03-28 02:38:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
222,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-28 03:47:00+00:00,2019-03-28 03:48:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,12.144,False,False,False,False
223,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-29 14:46:00+00:00,2019-03-29 14:46:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.96,False,False,False,False
224,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-03-29 16:00:00+00:00,2019-03-29 16:02:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,6.7542857142857144,False,False,False,False
225,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-04-13 17:42:00+00:00,2019-04-13 18:37:00+00:00,56,1,train,18.6,7.200000000000001,18.599999999999998,18.6,0.3183867006408074,0.3737077277188642,True,16.276542857142857,0.0,18.6,0.0,True,False,False,False
226,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-04-21 09:34:00+00:00,2019-04-21 15:25:00+00:00,352,1,train,0.0,7.200000000000002,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,False,False
227,caltech,California_Garage_02,2-6-3-1627,hard_disabled,DISABLED CHARGER,2019-04-28 20:01:00+00:00,2019-04-28 20:01:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.92,False,True,True,True
228,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 16:58:00+00:00,2019-03-25 19:07:00+00:00,126,1,train,12.0,7.200000000000004,11.959135813492063,12.0,0.05092825087784852,0.05919047371411417,True,10.6447,0.0,12.0,0.0,True,False,False,False
229,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 19:11:00+00:00,2019-03-25 19:28:00+00:00,16,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
230,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 19:32:00+00:00,2019-03-25 19:53:00+00:00,22,1,train,0.0,7.1999999999999975,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
231,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 20:00:00+00:00,2019-03-25 20:01:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
232,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 20:06:00+00:00,2019-03-25 21:22:00+00:00,77,1,train,0.0,7.200000000000004,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
233,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 21:26:00+00:00,2019-03-25 21:27:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
234,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 21:31:00+00:00,2019-03-25 21:31:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
235,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 21:44:00+00:00,2019-03-25 22:46:00+00:00,63,1,train,0.0,7.199999999999999,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
236,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 22:51:00+00:00,2019-03-25 22:51:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
237,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 23:06:00+00:00,2019-03-25 23:06:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
238,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 23:10:00+00:00,2019-03-25 23:34:00+00:00,25,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
239,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-25 23:40:00+00:00,2019-03-26 00:21:00+00:00,42,1,train,0.0,7.199999999999999,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
240,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-26 00:24:00+00:00,2019-03-26 00:24:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
241,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-26 00:31:00+00:00,2019-03-26 00:31:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
242,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-26 00:34:00+00:00,2019-03-26 00:37:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
243,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-26 00:44:00+00:00,2019-03-26 00:48:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
244,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-03-26 00:52:00+00:00,2019-03-26 01:31:00+00:00,40,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
245,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-04-11 16:42:00+00:00,2019-04-11 17:26:00+00:00,42,1,train,12.0,7.199999999999999,11.857585714285714,12.0,0.04094095059790896,0.044817635768046066,True,10.9665,0.0,12.0,0.0,True,False,False,False
246,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-04-11 17:37:00+00:00,2019-04-11 17:51:00+00:00,15,1,train,0.0,7.200000000000001,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
247,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-04-11 17:59:00+00:00,2019-04-11 19:12:00+00:00,74,1,train,0.0,7.200000000000003,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
248,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-04-11 19:20:00+00:00,2019-04-11 19:21:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
249,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-04-11 19:28:00+00:00,2019-04-11 19:28:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,True,True
250,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-04-11 19:31:00+00:00,2019-04-11 19:31:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
251,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-04-11 19:34:00+00:00,2019-04-11 20:06:00+00:00,29,1,train,0.0,7.199999999999998,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,True,True,True
252,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2019-04-23 02:31:00+00:00,2019-04-23 02:55:00+00:00,24,1,train,18.96,7.2,18.860486249999997,18.96,0.25577310344714044,0.2967488802687649,True,17.97798125,0.0,18.96,0.0,True,False,False,False
253,caltech,California_Garage_02,2-6-3-1627,pilot_violation,DISABLED PILOT VIOLATION,2020-02-16 01:25:00+00:00,2020-02-16 01:32:00+00:00,8,1,stress,19.069090909090907,7.2,18.933643617424238,19.069090909090907,0.32179937266382874,0.3245636357243818,True,17.270916521739128,0.0,19.069090909090907,0.0,True,False,False,False
254,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-21 14:29:00+00:00,2019-03-21 14:29:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,9.6,False,False,False,False
255,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-22 00:48:00+00:00,2019-03-22 00:48:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.536,False,False,False,False
256,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-22 02:56:00+00:00,2019-03-22 02:57:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,19.2,False,False,False,False
257,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-23 06:05:00+00:00,2019-03-23 06:08:00+00:00,3,2,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.0,False,False,False,False
258,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-23 06:48:00+00:00,2019-03-23 06:49:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.96,False,False,False,False
259,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-23 15:30:00+00:00,2019-03-23 15:30:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,7.68,False,False,False,False
260,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-24 21:08:00+00:00,2019-03-24 21:09:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.96,False,False,False,False
261,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-25 01:54:00+00:00,2019-03-25 01:54:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
262,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-26 04:57:00+00:00,2019-03-26 04:58:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,18.24,False,False,False,False
263,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-27 06:51:00+00:00,2019-03-27 06:51:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,7.68,False,False,False,False
264,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-27 21:18:00+00:00,2019-03-27 21:19:00+00:00,2,1,train,1.92,7.2,1.92,1.92,0.01340540578930483,0.013451286709692152,True,0.0,0.0,1.92,7.04,True,False,False,False
265,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-28 01:50:00+00:00,2019-03-28 01:51:00+00:00,2,1,train,1.92,7.2,1.92,1.92,0.02584473244567133,0.028489509925033022,True,0.0,0.0,1.92,19.131428571428568,True,False,False,False
266,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-28 03:06:00+00:00,2019-03-28 03:06:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.96,False,False,False,False
267,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-28 03:18:00+00:00,2019-03-28 03:18:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.96,1.92,False,False,True,True
268,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-29 14:48:00+00:00,2019-03-29 14:48:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.0,False,False,False,False
269,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-03-29 16:00:00+00:00,2019-03-29 16:00:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.92,False,False,False,False
270,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-04-04 22:15:00+00:00,2019-04-04 22:20:00+00:00,6,2,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,False,False
271,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-04-21 05:16:00+00:00,2019-04-21 06:12:00+00:00,57,1,train,7.28,7.2,7.279999999999999,7.28,0.24623339429808433,0.3165217391304348,True,6.54615,0.0,7.28,0.0,True,False,False,False
272,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-06-13 03:44:00+00:00,2019-06-13 03:44:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.2571428571428571,False,True,True,True
273,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-06-27 02:13:00+00:00,2019-06-27 02:23:00+00:00,11,1,train,6.96,7.2,6.959999999999999,6.96,0.09117978322356132,0.09638167527458323,True,1.42746,0.0,6.96,1.92,True,False,True,True
274,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-08-17 18:05:00+00:00,2019-08-17 18:05:00+00:00,1,1,train,13.2,7.2,13.2,13.2,0.2552755996309963,0.2552755996309963,True,11.185250384615385,9.281722936363636,13.2,13.2432,True,False,False,False
275,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-10-20 04:31:00+00:00,2019-10-20 04:31:00+00:00,1,1,validation,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,1.2904513999999998,0.0,1.92,False,False,False,False
276,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-10-21 00:15:00+00:00,2019-10-21 00:15:00+00:00,1,1,validation,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,9.22897955,0.0,11.76,False,False,False,False
277,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-10-31 22:41:00+00:00,2019-10-31 22:41:00+00:00,1,1,validation,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,9.313395979166666,0.0,19.12533333333333,False,True,True,True
278,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-11-25 19:59:00+00:00,2019-11-25 19:59:00+00:00,1,1,validation,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,7.195669221967963,0.0,19.082471395881008,False,True,True,True
279,caltech,California_Garage_02,2-6-3-1628,hard_disabled,DISABLED CHARGER,2019-12-07 05:22:00+00:00,2019-12-07 05:22:00+00:00,1,1,stress,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,10.193015568181817,0.0,13.44,False,False,False,False
280,caltech,California_Garage_02,2-6-3-1628,pilot_violation,DISABLED PILOT VIOLATION,2019-04-16 00:43:00+00:00,2019-04-16 01:45:00+00:00,63,1,train,12.48,7.199999999999999,12.35158928571429,12.48,0.13413344049328352,0.15781367896597243,True,11.11238,0.0,12.48,0.0,False,False,False,False
281,caltech,California_Garage_02,2-6-3-1628,pilot_violation,DISABLED PILOT VIOLATION,2019-08-10 04:24:00+00:00,2019-08-10 07:04:00+00:00,161,1,train,18.96,7.200000000000002,18.914172397515532,18.96,0.4049216289489332,0.5435614420906765,True,18.159415,0.0,18.96,0.0,True,False,False,False
282,caltech,California_Garage_02,2-6-3-1628,pilot_violation,DISABLED PILOT VIOLATION,2019-10-31 20:22:00+00:00,2019-10-31 22:41:00+00:00,140,1,validation,10.506666666666666,7.200000000000003,10.506666666666666,10.506666666666666,0.06606293355556464,0.07851997514506485,True,9.327307368421053,0.0,10.506666666666666,0.0,True,True,True,True
283,caltech,California_Garage_02,2-6-3-1628,pilot_violation,DISABLED PILOT VIOLATION,2019-11-25 17:33:00+00:00,2019-11-25 19:59:00+00:00,147,1,validation,6.0,7.200000000000002,5.960897632653062,6.0,0.023264486088963886,0.03067098258694598,True,5.733620869565217,0.0,6.0,0.0,False,False,False,False
284,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-21 14:28:00+00:00,2019-03-21 14:29:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.0,False,False,False,False
285,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-22 00:50:00+00:00,2019-03-22 00:52:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,19.2,False,False,False,False
286,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-23 06:05:00+00:00,2019-03-23 06:05:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,8.28,False,False,False,False
287,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-23 15:30:00+00:00,2019-03-23 15:31:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,9.6,False,False,False,False
288,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-23 15:43:00+00:00,2019-03-23 15:43:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,9.6,19.2,False,False,True,True
289,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-23 15:50:00+00:00,2019-03-23 15:53:00+00:00,3,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,19.2,1.92,False,False,True,True
290,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-23 15:57:00+00:00,2019-03-23 15:57:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,1.92,1.92,False,True,True,True
291,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-26 04:57:00+00:00,2019-03-26 04:57:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,-0.24,False,False,False,False
292,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-27 06:51:00+00:00,2019-03-27 06:51:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.96,False,False,False,False
293,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-27 21:17:00+00:00,2019-03-27 21:17:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,0.96,False,False,False,False
294,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-28 01:50:00+00:00,2019-03-28 01:51:00+00:00,2,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,15.6,False,False,False,False
295,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-28 03:06:00+00:00,2019-03-28 03:06:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,1.28,False,False,False,False
296,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-28 04:06:00+00:00,2019-03-28 04:06:00+00:00,1,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,18.96,False,False,False,False
297,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-29 05:00:00+00:00,2019-03-29 05:03:00+00:00,4,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,,0.0,,6.48,False,False,False,False
298,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-03-30 19:23:00+00:00,2019-03-30 19:55:00+00:00,33,1,train,0.0,7.2,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,False,False
299,caltech,California_Garage_02,2-6-3-1629,hard_disabled,DISABLED CHARGER,2019-04-01 19:25:00+00:00,2019-04-01 21:31:00+00:00,125,2,train,12.36,7.200000000000004,12.358334506666667,12.36,0.06544578699007625,0.08486866220703947,True,10.586482499999999,0.0,12.36,0.0,True,True,True,True
